timestamp,token,tau,pinball
2025-04-29 00:00:00,$WIF,0.25,0.03273774201784965
2025-04-29 12:00:00,$WIF,0.25,0.01164796695693307
2025-04-30 00:00:00,$WIF,0.25,0.01683523159901875
2025-04-30 12:00:00,$WIF,0.25,0.0027538865679778246
2025-04-28 00:00:00,$WIF,0.5,0.05130081303952915
2025-04-28 12:00:00,$WIF,0.5,0.0409110846092638
2025-04-29 00:00:00,$WIF,0.5,0.023818616515229853
2025-04-29 12:00:00,$WIF,0.5,0.010190367461901696
2025-04-30 00:00:00,$WIF,0.5,0.03595755743890085
2025-04-30 12:00:00,$WIF,0.5,0.0051978914204756
2025-04-28 00:00:00,$WIF,0.75,0.033085965586426555
2025-04-28 12:00:00,$WIF,0.75,0.02447868708419285
2025-04-29 00:00:00,$WIF,0.75,0.025351245821677377
2025-04-29 12:00:00,$WIF,0.75,0.013284023537676224
2025-04-30 00:00:00,$WIF,0.75,0.0207125070557652
2025-04-30 12:00:00,$WIF,0.75,0.0078632421828577
2025-04-28 00:00:00,$WIF,0.9,0.022157057114564983
2025-04-28 12:00:00,$WIF,0.9,0.014619248569150308
2025-04-29 00:00:00,$WIF,0.9,0.026270823405545856
2025-04-29 12:00:00,$WIF,0.9,0.015140217183140904
2025-04-30 00:00:00,$WIF,0.9,0.010527864033599068
2025-04-30 12:00:00,$WIF,0.9,0.009462452640286988
2025-05-01 00:00:00,$WIF,0.1,0.024461053677040677
2025-05-01 12:00:00,$WIF,0.1,0.012965028795673031
2025-05-02 00:00:00,$WIF,0.1,0.01627241788758422
2025-05-02 12:00:00,$WIF,0.1,0.0199466742875362
2025-05-03 00:00:00,$WIF,0.1,0.01065076158596639
2025-05-03 12:00:00,$WIF,0.1,0.006992443242022789
2025-05-01 00:00:00,$WIF,0.25,0.07820743645159747
2025-05-01 12:00:00,$WIF,0.25,0.001685348658640575
2025-05-02 00:00:00,$WIF,0.25,0.019185426664748075
2025-05-02 12:00:00,$WIF,0.25,0.018584685024577125
2025-05-03 00:00:00,$WIF,0.25,0.0159194460525477
2025-05-03 12:00:00,$WIF,0.25,0.006540668776429601
2025-05-01 00:00:00,$WIF,0.5,0.06498789653530135
2025-05-01 12:00:00,$WIF,0.5,0.01711411823641345
2025-05-02 00:00:00,$WIF,0.5,0.0240404412933545
2025-05-02 12:00:00,$WIF,0.5,0.016314702919645353
2025-05-03 00:00:00,$WIF,0.5,0.024700586830183252
2025-05-03 12:00:00,$WIF,0.5,0.005787711333774301
2025-05-01 00:00:00,$WIF,0.75,0.038273286188863075
2025-05-01 12:00:00,$WIF,0.75,0.014966340818397476
2025-05-02 00:00:00,$WIF,0.75,0.020428054807437524
2025-05-02 12:00:00,$WIF,0.75,0.007784748721904856
2025-05-03 00:00:00,$WIF,0.75,0.010659890013065025
2025-05-03 12:00:00,$WIF,0.75,0.006747219413781175
2025-05-01 00:00:00,$WIF,0.9,0.022244519981000126
2025-05-01 12:00:00,$WIF,0.9,0.013677674367587886
2025-05-02 00:00:00,$WIF,0.9,0.0035293022120460697
2025-05-02 12:00:00,$WIF,0.9,0.005636955766771318
