token,timestamp,size,y_true,ret_net
$michi,2025-05-03 00:00:00,-0.1111111111111111,-0.1631415581052473,0.017571284233916365
$michi,2025-05-03 12:00:00,-0.07692307692307693,-0.1445585226555177,0.010735270973501361
$michi,2025-05-04 00:00:00,-0.06666666666666667,-0.2113484996843411,0.01375656664562274
$michi,2025-05-04 12:00:00,-0.07142857142857142,-0.2705588709772704,0.01896849078409074
$michi,2025-05-05 00:00:00,-0.07692307692307693,-0.1878355129893636,0.014064270229951048
$michi,2025-05-05 12:00:00,-0.08333333333333333,-0.1736644052938996,0.014055367107824967
$michi,2025-05-06 00:00:00,-0.08333333333333333,-0.1168275085744895,0.009318959047874125
$michi,2025-05-06 12:00:00,0.0,-0.0481567326673476,-0.0
$michi,2025-05-07 00:00:00,0.0,-0.0012959695529199,-0.0
$michi,2025-05-07 12:00:00,0.0,0.1255921369811681,0.0
$michi,2025-05-08 00:00:00,0.09090909090909091,0.2210553915867303,0.0196413992351573
$michi,2025-05-08 12:00:00,0.08333333333333333,0.2369427640823671,0.019328563673530592
$michi,2025-05-09 00:00:00,0.06666666666666667,0.5035853216333599,0.033239021442223994
$michi,2025-05-09 12:00:00,0.06666666666666667,0.6337714099690659,0.04191809399793773
$michi,2025-05-10 00:00:00,0.07142857142857142,0.5596614996016491,0.03961867854297494
$michi,2025-05-10 12:00:00,0.06666666666666667,0.4376560123855377,0.028843734159035843
$michi,2025-05-11 00:00:00,0.06666666666666667,0.2895378774344024,0.018969191828960157
$michi,2025-05-11 12:00:00,0.06666666666666667,0.3538460711155056,0.023256404741033705
$michi,2025-05-12 00:00:00,0.0625,0.6342661983181612,0.039329137394885076
$michi,2025-05-12 12:00:00,0.06666666666666667,0.378706807438335,0.024913787162555667
$michi,2025-05-13 00:00:00,0.06666666666666667,0.376832777954974,0.024788851863664932
$michi,2025-05-13 12:00:00,0.06666666666666667,0.5958187189669573,0.039387914597797155
$michi,2025-05-14 00:00:00,0.07692307692307693,0.3988598166076713,0.030296908969820867
$michi,2025-05-14 12:00:00,0.09090909090909091,0.2038947803988322,0.018081343672621108
$michi,2025-05-15 00:00:00,0.0,-0.2278503725141064,-0.0
$michi,2025-05-15 12:00:00,0.0,-0.1618755179205909,-0.0
$michi,2025-05-16 00:00:00,0.0,-0.1031723572995394,-0.0
$michi,2025-05-16 12:00:00,-0.125,-0.2429401786428346,0.029742522330354324
$michi,2025-05-17 00:00:00,0.0,-0.0443744910663652,-0.0
$michi,2025-05-17 12:00:00,0.0,-0.0441615145943642,-0.0
$michi,2025-05-18 00:00:00,1.0,0.2338939758951745,0.2288939758951745
$michi,2025-05-18 12:00:00,0.3333333333333333,0.081202519012167,0.025400839670722333
$michi,2025-05-19 00:00:00,0.0,-0.0236822309980454,-0.0
$michi,2025-05-19 12:00:00,0.0,0.0287968636871513,0.0
$michi,2025-05-20 00:00:00,0.0,-0.0785364961976059,-0.0
$michi,2025-05-20 12:00:00,0.0,0.004628535461278,0.0
$michi,2025-05-21 00:00:00,0.0,-0.1005940715625144,-0.0
$michi,2025-05-21 12:00:00,0.0,0.0005808211965252,0.0
$michi,2025-05-22 00:00:00,0.07692307692307693,0.1479710621855476,0.010997774014272892
$michi,2025-05-22 12:00:00,0.07142857142857142,0.1301340767864323,0.00893814834188802
$michi,2025-05-23 00:00:00,0.07692307692307693,0.1774676798245764,0.013266744601890493
$michi,2025-05-23 12:00:00,-0.125,-0.054602498797933,0.006200312349741625
$michi,2025-05-24 00:00:00,0.0,-0.0500890059968326,-0.0
$michi,2025-05-24 12:00:00,-0.16666666666666666,-0.0919102171250187,0.014485036187503117
$michi,2025-05-25 00:00:00,-0.1,-0.2057127667106485,0.020071276671064852
$michi,2025-05-25 12:00:00,-0.14285714285714285,-0.1447000958285679,0.01995715654693827
$michi,2025-05-26 00:00:00,0.0,-0.1454533406892592,-0.0
$michi,2025-05-26 12:00:00,-0.125,-0.0345896900005862,0.0036987112500732745
$michi,2025-05-27 00:00:00,0.0,-0.0294043452425849,-0.0
$michi,2025-05-27 12:00:00,0.0,-0.0329124076832912,-0.0
$michi,2025-05-28 00:00:00,0.0,0.0023291352205019,0.0
$michi,2025-05-28 12:00:00,-0.125,-0.119091656224743,0.014261457028092875
$michi,2025-05-29 00:00:00,-0.25,-0.1298324425289896,0.031208110632247398
$michi,2025-05-29 12:00:00,-0.14285714285714285,-0.1396589084661983,0.01923698692374261
$michi,2025-05-30 00:00:00,-0.06666666666666667,-0.2281511414997885,0.014876742766652566
$michi,2025-05-30 12:00:00,-0.0625,-0.2634806368165796,0.016155039801036226
$michi,2025-05-31 00:00:00,-0.0625,-0.2614401776382263,0.016027511102389144
$michi,2025-05-31 12:00:00,-0.06666666666666667,-0.148347516986834,0.009556501132455599
$michi,2025-06-01 00:00:00,-0.058823529411764705,-0.2308302375792003,0.013284131622305899
$michi,2025-06-01 12:00:00,-0.16666666666666666,-0.1231122063492167,0.01968536772486945
$michi,2025-06-02 00:00:00,-0.1111111111111111,-0.0936168328877687,0.009846314765307633
$michi,2025-06-02 12:00:00,0.0,0.0401631745586601,0.0
$michi,2025-06-03 00:00:00,0.0,0.0930201690159444,0.0
ALCH,2025-02-18 12:00:00,-0.09090909090909091,-0.0488973662532088,0.003990669659382618
ALCH,2025-02-19 00:00:00,0.0,-0.0391620179840017,-0.0
ALCH,2025-02-19 12:00:00,0.0,-0.0030418566356539,-0.0
ALCH,2025-02-20 00:00:00,0.0,0.0331903567597364,0.0
ALCH,2025-02-20 12:00:00,0.0,0.0283361462685174,0.0
ALCH,2025-02-21 00:00:00,0.16666666666666666,0.1065864163676948,0.0169310693946158
ALCH,2025-02-21 12:00:00,-0.2,-0.1158871356170774,0.022177427123415482
ALCH,2025-02-22 00:00:00,0.0,-0.00114211258714,-0.0
ALCH,2025-02-22 12:00:00,0.09090909090909091,0.0875120549032713,0.007501095900297391
ALCH,2025-02-23 00:00:00,0.0,-0.0110762730886552,-0.0
ALCH,2025-02-23 12:00:00,-0.3333333333333333,-0.0659532243885586,0.020317741462852867
ALCH,2025-02-24 00:00:00,-0.16666666666666666,-0.218494122881072,0.035582353813512
ALCH,2025-02-24 12:00:00,-0.1,-0.0647906046154915,0.005979060461549151
ALCH,2025-02-25 00:00:00,0.1,0.1078346476940923,0.01028346476940923
ALCH,2025-02-25 12:00:00,0.1111111111111111,0.2617095630082189,0.028523284778690986
ALCH,2025-02-26 00:00:00,0.125,0.48383647575491,0.05985455946936375
ALCH,2025-02-26 12:00:00,0.1111111111111111,1.6299006771463858,0.18054451968293173
ALCH,2025-02-27 00:00:00,0.16666666666666666,1.1322831394148958,0.18788052323581597
ALCH,2025-02-27 12:00:00,0.25,2.342195207470647,0.5842988018676618
ALCH,2025-02-28 00:00:00,0.125,1.2412044994637483,0.15452556243296856
ALCH,2025-02-28 12:00:00,0.16666666666666666,0.8084997393699735,0.13391662322832892
ALCH,2025-03-01 00:00:00,0.2,0.3537587573730849,0.06975175147461697
ALCH,2025-03-01 12:00:00,0.16666666666666666,-0.039741968262825,-0.007456994710470833
ALCH,2025-03-02 00:00:00,0.16666666666666666,0.3282760173644432,0.0538793362274072
ALCH,2025-03-02 12:00:00,0.1,0.2801855894440137,0.027518558944401375
ALCH,2025-03-03 00:00:00,0.125,0.2393517953737489,0.029293974421718612
ALCH,2025-03-03 12:00:00,0.2,0.1867583149990694,0.03635166299981388
ALCH,2025-03-04 00:00:00,0.125,0.5098033557455168,0.0631004194681896
ALCH,2025-03-04 12:00:00,0.0,0.062202142507383,0.0
ALCH,2025-03-05 00:00:00,0.0,0.0956408450672101,0.0
ALCH,2025-03-05 12:00:00,0.0,-0.2274653980019938,-0.0
ALCH,2025-04-04 12:00:00,0.07142857142857142,0.3028532025244348,0.021275228751745343
ALCH,2025-04-05 00:00:00,0.1,0.2237087186766069,0.021870871867660693
ALCH,2025-04-05 12:00:00,0.1111111111111111,0.2390585130899811,0.026006501454442343
ALCH,2025-04-06 00:00:00,0.09090909090909091,0.5370554571510657,0.048368677922824156
ALCH,2025-04-06 12:00:00,0.0,0.2104698624207239,0.0
ALCH,2025-04-07 00:00:00,0.0,0.2604668411844058,0.0
ALCH,2025-04-07 12:00:00,0.0,-0.2209427738127285,-0.0
ALCH,2025-04-08 00:00:00,0.0,-0.1236573426426047,-0.0
ALCH,2025-04-08 12:00:00,0.0,-0.0331862678877434,-0.0
ALCH,2025-04-09 00:00:00,0.07692307692307693,0.1891380317126594,0.014164463977896877
